Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ABBR,SEASON,team_abbr
1610612744,22000393,2021-02-11,GSW vs. ORL,W,14,12,0.538,240,41,88,0.466,20,50,0.4,9,12,0.75,9,37,46,29,6,6,17,20,111,GSW,2020-21,GSW
1610612744,22000378,2021-02-09,GSW @ SAS,W,13,12,0.52,240,42,91,0.462,17,40,0.425,13,19,0.684,10,40,50,26,8,4,10,19,114,GSW,2020-21,GSW
1610612744,22000371,2021-02-08,GSW @ SAS,L,12,12,0.5,240,38,86,0.442,13,37,0.351,11,15,0.733,6,43,49,29,4,6,20,19,100,GSW,2020-21,GSW
1610612744,22000360,2021-02-06,GSW @ DAL,L,12,11,0.522,240,46,86,0.535,20,45,0.444,20,23,0.87,6,34,40,27,11,4,16,24,132,GSW,2020-21,GSW
1610612744,22000339,2021-02-04,GSW @ DAL,W,12,10,0.545,240,51,89,0.573,22,43,0.512,23,27,0.852,4,41,45,37,6,6,8,19,147,GSW,2020-21,GSW
1610612744,22000326,2021-02-02,GSW vs. BOS,L,11,10,0.524,240,38,83,0.458,15,37,0.405,16,23,0.696,6,30,36,30,9,4,11,23,107,GSW,2020-21,GSW
1610612744,22000305,2021-01-30,GSW vs. DET,W,11,9,0.55,240,47,89,0.528,17,36,0.472,7,10,0.7,8,39,47,34,6,5,14,23,118,GSW,2020-21,GSW
1610612744,22000286,2021-01-28,GSW @ PHX,L,10,9,0.526,240,38,99,0.384,11,38,0.289,6,8,0.75,12,36,48,21,8,1,13,19,93,GSW,2020-21,GSW
1610612744,22000283,2021-01-27,GSW vs. MIN,W,10,8,0.556,240,45,85,0.529,15,34,0.441,18,23,0.783,11,35,46,32,11,5,21,28,123,GSW,2020-21,GSW
1610612744,22000266,2021-01-25,GSW vs. MIN,W,9,8,0.529,240,44,89,0.494,14,30,0.467,28,37,0.757,15,31,46,21,13,10,15,19,130,GSW,2020-21,GSW
1610612744,22000242,2021-01-23,GSW @ UTA,L,8,8,0.5,240,42,93,0.452,14,39,0.359,10,15,0.667,4,31,35,30,6,8,11,21,108,GSW,2020-21,GSW
1610612744,22000228,2021-01-21,GSW vs. NYK,L,8,7,0.533,240,33,86,0.384,9,38,0.237,29,39,0.744,9,37,46,27,5,3,10,26,104,GSW,2020-21,GSW
1610612744,22000223,2021-01-20,GSW vs. SAS,W,8,6,0.571,240,46,91,0.505,15,38,0.395,14,20,0.7,10,44,54,31,6,2,14,22,121,GSW,2020-21,GSW
1610612744,22000212,2021-01-18,GSW @ LAL,W,7,6,0.538,240,44,87,0.506,12,37,0.324,15,20,0.75,5,27,32,31,8,3,13,27,115,GSW,2020-21,GSW
1610612744,22000177,2021-01-14,GSW @ DEN,L,6,6,0.5,240,38,81,0.469,11,29,0.379,17,24,0.708,5,38,43,29,9,4,19,25,104,GSW,2020-21,GSW
1610612744,22000163,2021-01-12,GSW vs. IND,L,6,5,0.545,240,34,89,0.382,13,38,0.342,14,22,0.636,10,36,46,25,8,8,15,21,95,GSW,2020-21,GSW
1610612744,22000148,2021-01-10,GSW vs. TOR,W,6,4,0.6,240,38,93,0.409,13,46,0.283,17,19,0.895,12,39,51,30,2,10,15,18,106,GSW,2020-21,GSW
1610612744,22000130,2021-01-08,GSW vs. LAC,W,5,4,0.556,240,40,82,0.488,20,41,0.488,15,18,0.833,9,29,38,25,13,3,15,19,115,GSW,2020-21,GSW
1610612744,22000116,2021-01-06,GSW vs. LAC,L,4,4,0.5,240,39,86,0.453,8,30,0.267,15,19,0.789,8,27,35,25,10,2,13,21,101,GSW,2020-21,GSW
1610612744,22000101,2021-01-04,GSW vs. SAC,W,4,3,0.571,240,51,97,0.526,23,43,0.535,12,14,0.857,3,45,48,41,4,6,11,28,137,GSW,2020-21,GSW
1610612744,22000092,2021-01-03,GSW vs. POR,W,3,3,0.5,240,49,88,0.557,13,34,0.382,26,34,0.765,11,42,53,23,4,7,15,24,137,GSW,2020-21,GSW
1610612744,22000078,2021-01-01,GSW vs. POR,L,2,3,0.4,240,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28,98,GSW,2020-21,GSW
1610612744,22000047,2020-12-29,GSW @ DET,W,2,2,0.5,240,38,76,0.5,14,33,0.424,26,36,0.722,4,36,40,21,8,8,19,28,116,GSW,2020-21,GSW
1610612744,22000038,2020-12-27,GSW @ CHI,W,1,2,0.333,240,42,104,0.404,18,47,0.383,27,30,0.9,10,31,41,25,17,4,12,23,129,GSW,2020-21,GSW
1610612744,22000006,2020-12-25,GSW @ MIL,L,0,2,0.0,240,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,99,GSW,2020-21,GSW
1610612744,22000001,2020-12-22,GSW @ BKN,L,0,1,0.0,240,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,6,6,18,24,99,GSW,2020-21,GSW
1610612744,22101225,2022-04-10,GSW @ NOP,W,53,29,0.646,240,49,81,0.605,19,33,0.576,11,13,0.846,7,34,41,33,5,2,17,15,128,GSW,2021-22,GSW
1610612744,22101215,2022-04-09,GSW @ SAS,W,52,29,0.642,240,33,81,0.407,8,32,0.25,26,33,0.788,13,38,51,23,8,1,12,22,100,GSW,2021-22,GSW
1610612744,22101202,2022-04-07,GSW vs. LAL,W,51,29,0.638,240,51,97,0.526,16,32,0.5,10,10,1.0,9,36,45,39,10,5,15,26,128,GSW,2021-22,GSW
1610612744,22101176,2022-04-03,GSW @ SAC,W,50,29,0.633,240,41,79,0.519,16,34,0.471,11,15,0.733,7,40,47,29,8,8,15,28,109,GSW,2021-22,GSW
1610612744,22101165,2022-04-02,GSW vs. UTA,W,49,29,0.628,240,40,84,0.476,20,48,0.417,11,12,0.917,6,35,41,30,5,6,11,22,111,GSW,2021-22,GSW
1610612744,22101145,2022-03-30,GSW vs. PHX,L,48,29,0.623,240,35,83,0.422,13,38,0.342,20,25,0.8,10,38,48,26,7,4,21,24,103,GSW,2021-22,GSW
1610612744,22101129,2022-03-28,GSW @ MEM,L,48,28,0.632,240,33,81,0.407,9,29,0.31,20,26,0.769,7,33,40,18,6,7,15,27,95,GSW,2021-22,GSW
1610612744,22101117,2022-03-27,GSW @ WAS,L,48,27,0.64,240,38,89,0.427,8,33,0.242,31,39,0.795,13,33,46,20,8,2,10,24,115,GSW,2021-22,GSW
1610612744,22101102,2022-03-25,GSW @ ATL,L,48,26,0.649,240,43,90,0.478,14,41,0.341,10,13,0.769,14,33,47,27,4,1,16,22,110,GSW,2021-22,GSW
1610612744,22101088,2022-03-23,GSW @ MIA,W,48,25,0.658,240,40,77,0.519,15,36,0.417,23,27,0.852,7,38,45,23,5,2,11,24,118,GSW,2021-22,GSW
1610612744,22101080,2022-03-22,GSW @ ORL,L,47,25,0.653,240,34,85,0.4,11,32,0.344,11,16,0.688,12,36,48,21,6,3,18,23,90,GSW,2021-22,GSW
1610612744,22101070,2022-03-20,GSW vs. SAS,L,47,24,0.662,240,41,90,0.456,11,33,0.333,15,21,0.714,20,37,57,26,5,1,15,20,108,GSW,2021-22,GSW
1610612744,22101042,2022-03-16,GSW vs. BOS,L,47,23,0.671,240,32,86,0.372,11,48,0.229,13,16,0.813,7,31,38,19,8,4,8,21,88,GSW,2021-22,GSW
1610612744,22101025,2022-03-14,GSW vs. WAS,W,47,22,0.681,240,45,84,0.536,18,45,0.4,18,22,0.818,6,38,44,26,7,4,13,21,126,GSW,2021-22,GSW
1610612744,22101008,2022-03-12,GSW vs. MIL,W,46,22,0.676,240,45,93,0.484,18,45,0.4,14,15,0.933,12,43,55,33,3,7,10,19,122,GSW,2021-22,GSW
1610612744,22100994,2022-03-10,GSW @ DEN,W,45,22,0.672,240,42,88,0.477,14,42,0.333,15,20,0.75,8,28,36,26,9,4,7,25,113,GSW,2021-22,GSW
1610612744,22100980,2022-03-08,GSW vs. LAC,W,44,22,0.667,240,44,92,0.478,13,34,0.382,11,13,0.846,10,41,51,33,8,6,16,20,112,GSW,2021-22,GSW
1610612744,22100528,2022-03-07,GSW @ DEN,L,43,22,0.662,240,45,88,0.511,17,40,0.425,17,23,0.739,9,32,41,29,5,0,14,30,124,GSW,2021-22,GSW
1610612744,22100959,2022-03-05,GSW @ LAL,L,43,21,0.672,240,46,92,0.5,15,34,0.441,9,19,0.474,10,31,41,22,11,4,16,20,116,GSW,2021-22,GSW
1610612744,22100943,2022-03-03,GSW @ DAL,L,43,20,0.683,240,44,81,0.543,15,30,0.5,10,13,0.769,10,27,37,26,7,5,15,19,113,GSW,2021-22,GSW
1610612744,22100930,2022-03-01,GSW @ MIN,L,43,19,0.694,240,41,90,0.456,13,45,0.289,19,22,0.864,8,32,40,26,11,3,17,25,114,GSW,2021-22,GSW
1610612744,22100917,2022-02-27,GSW vs. DAL,L,43,18,0.705,240,39,91,0.429,11,39,0.282,12,20,0.6,12,32,44,27,15,2,10,23,101,GSW,2021-22,GSW
1610612744,22100894,2022-02-24,GSW @ POR,W,43,17,0.717,240,45,88,0.511,15,41,0.366,27,32,0.844,10,36,46,36,10,7,12,23,132,GSW,2021-22,GSW
1610612744,22100883,2022-02-16,GSW vs. DEN,L,42,17,0.712,240,45,87,0.517,10,34,0.294,16,24,0.667,8,29,37,26,13,5,10,21,116,GSW,2021-22,GSW
1610612744,22100866,2022-02-14,GSW @ LAC,L,42,16,0.724,240,39,86,0.453,16,41,0.39,10,13,0.769,7,31,38,23,7,3,14,18,104,GSW,2021-22,GSW
1610612744,22100854,2022-02-12,GSW vs. LAL,W,42,15,0.737,240,40,90,0.444,12,38,0.316,25,34,0.735,10,40,50,24,4,3,9,24,117,GSW,2021-22,GSW
1610612744,22100837,2022-02-10,GSW vs. NYK,L,41,15,0.732,240,42,91,0.462,15,45,0.333,15,17,0.882,5,33,38,27,4,5,7,24,114,GSW,2021-22,GSW
1610612744,22100828,2022-02-09,GSW @ UTA,L,41,14,0.745,240,28,78,0.359,16,43,0.372,13,17,0.765,3,32,35,17,8,3,11,19,85,GSW,2021-22,GSW
1610612744,22100813,2022-02-07,GSW @ OKC,W,41,13,0.759,240,41,82,0.5,15,43,0.349,13,17,0.765,6,34,40,30,12,3,15,19,110,GSW,2021-22,GSW
1610612744,22100785,2022-02-03,GSW vs. SAC,W,40,13,0.755,240,47,84,0.56,20,42,0.476,12,16,0.75,9,31,40,27,11,3,15,19,126,GSW,2021-22,GSW
1610612744,22100771,2022-02-01,GSW @ SAS,W,39,13,0.75,240,43,96,0.448,20,46,0.435,18,18,1.0,15,31,46,30,10,3,14,17,124,GSW,2021-22,GSW
1610612744,22100764,2022-01-31,GSW @ HOU,W,38,13,0.745,240,43,80,0.538,17,40,0.425,19,23,0.826,7,34,41,23,10,8,14,24,122,GSW,2021-22,GSW
1610612744,22100750,2022-01-29,GSW vs. BKN,W,37,13,0.74,240,40,98,0.408,14,45,0.311,16,18,0.889,16,39,55,24,8,8,10,23,110,GSW,2021-22,GSW
1610612744,22100734,2022-01-27,GSW vs. MIN,W,36,13,0.735,240,44,82,0.537,21,36,0.583,15,21,0.714,10,37,47,31,8,3,18,23,124,GSW,2021-22,GSW
1610612744,22100720,2022-01-25,GSW vs. DAL,W,35,13,0.729,240,49,92,0.533,17,43,0.395,15,18,0.833,12,46,58,31,8,2,14,17,130,GSW,2021-22,GSW
1610612744,22100708,2022-01-23,GSW vs. UTA,W,34,13,0.723,240,36,83,0.434,13,42,0.31,9,10,0.9,10,30,40,19,8,5,9,19,94,GSW,2021-22,GSW
1610612744,22100694,2022-01-21,GSW vs. HOU,W,33,13,0.717,240,39,81,0.481,10,30,0.333,17,22,0.773,7,34,41,25,4,9,17,18,105,GSW,2021-22,GSW
1610612744,22100683,2022-01-20,GSW vs. IND,L,32,13,0.711,265,42,94,0.447,9,42,0.214,24,29,0.828,15,38,53,28,11,6,21,28,117,GSW,2021-22,GSW
1610612744,22100667,2022-01-18,GSW vs. DET,W,32,12,0.727,240,34,83,0.41,14,42,0.333,20,27,0.741,13,41,54,26,12,3,13,25,102,GSW,2021-22,GSW
1610612744,22100652,2022-01-16,GSW @ MIN,L,31,12,0.721,240,32,82,0.39,13,42,0.31,22,29,0.759,7,40,47,20,6,3,15,17,99,GSW,2021-22,GSW
1610612744,22100637,2022-01-14,GSW @ CHI,W,31,11,0.738,240,53,94,0.564,19,42,0.452,13,17,0.765,9,38,47,39,12,5,7,17,138,GSW,2021-22,GSW
1610612744,22100627,2022-01-13,GSW @ MIL,L,30,11,0.732,240,33,95,0.347,16,48,0.333,17,24,0.708,12,37,49,20,9,2,15,15,99,GSW,2021-22,GSW
1610612744,22100614,2022-01-11,GSW @ MEM,L,30,10,0.75,240,35,82,0.427,13,36,0.361,25,29,0.862,4,41,45,25,8,5,16,19,108,GSW,2021-22,GSW
1610612744,22100604,2022-01-09,GSW vs. CLE,W,30,9,0.769,240,39,97,0.402,10,42,0.238,8,10,0.8,22,32,54,24,16,5,14,20,96,GSW,2021-22,GSW
1610612744,22100580,2022-01-06,GSW @ NOP,L,29,9,0.763,240,37,87,0.425,7,33,0.212,15,18,0.833,8,35,43,22,12,6,14,24,96,GSW,2021-22,GSW
1610612744,22100572,2022-01-05,GSW @ DAL,L,29,8,0.784,240,33,81,0.407,5,28,0.179,11,16,0.688,8,38,46,20,10,5,16,20,82,GSW,2021-22,GSW
1610612744,22100559,2022-01-03,GSW vs. MIA,W,29,7,0.806,240,45,92,0.489,14,38,0.368,11,13,0.846,7,36,43,39,11,6,12,17,115,GSW,2021-22,GSW
1610612744,22100544,2022-01-01,GSW @ UTA,W,28,7,0.8,240,46,86,0.535,17,32,0.531,14,21,0.667,7,33,40,39,10,2,15,24,123,GSW,2021-22,GSW
1610612744,22100514,2021-12-28,GSW vs. DEN,L,27,7,0.794,240,30,72,0.417,10,32,0.313,16,31,0.516,8,35,43,20,8,2,16,20,86,GSW,2021-22,GSW
1610612744,22100490,2021-12-25,GSW @ PHX,W,27,6,0.818,240,42,85,0.494,14,37,0.378,18,21,0.857,12,30,42,28,11,7,9,22,116,GSW,2021-22,GSW
1610612744,22100485,2021-12-23,GSW vs. MEM,W,26,6,0.813,240,40,82,0.488,19,40,0.475,14,18,0.778,8,31,39,30,9,9,18,19,113,GSW,2021-22,GSW
1610612744,22100462,2021-12-20,GSW vs. SAC,W,25,6,0.806,240,46,88,0.523,15,37,0.405,6,9,0.667,10,32,42,28,12,9,16,18,113,GSW,2021-22,GSW
1610612744,22100443,2021-12-18,GSW @ TOR,L,24,6,0.8,240,37,79,0.468,11,36,0.306,15,21,0.714,11,36,47,26,5,5,20,21,100,GSW,2021-22,GSW
1610612744,22100435,2021-12-17,GSW @ BOS,W,24,5,0.828,240,39,90,0.433,16,46,0.348,17,21,0.81,12,33,45,27,9,8,12,25,111,GSW,2021-22,GSW
1610612744,22100414,2021-12-14,GSW @ NYK,W,23,5,0.821,240,35,77,0.455,15,40,0.375,20,27,0.741,7,42,49,28,3,6,12,22,105,GSW,2021-22,GSW
1610612744,22100405,2021-12-13,GSW @ IND,W,22,5,0.815,240,42,84,0.5,8,30,0.267,10,14,0.714,9,38,47,21,6,6,17,25,102,GSW,2021-22,GSW
1610612744,22100396,2021-12-11,GSW @ PHI,L,21,5,0.808,240,34,85,0.4,12,48,0.25,13,18,0.722,10,32,42,21,5,5,13,22,93,GSW,2021-22,GSW
1610612744,22100376,2021-12-08,GSW vs. POR,W,21,4,0.84,240,33,83,0.398,14,46,0.304,24,31,0.774,10,37,47,22,9,3,15,19,104,GSW,2021-22,GSW
1610612744,22100361,2021-12-06,GSW vs. ORL,W,20,4,0.833,240,43,87,0.494,20,40,0.5,20,29,0.69,7,36,43,28,15,2,15,19,126,GSW,2021-22,GSW
1610612744,22100346,2021-12-04,GSW vs. SAS,L,19,4,0.826,240,40,90,0.444,13,39,0.333,14,21,0.667,11,34,45,26,6,2,12,18,107,GSW,2021-22,GSW
1610612744,22100340,2021-12-03,GSW vs. PHX,W,19,3,0.864,240,45,92,0.489,19,39,0.487,9,12,0.75,11,40,51,30,10,8,17,29,118,GSW,2021-22,GSW
1610612744,22100316,2021-11-30,GSW @ PHX,L,18,3,0.857,240,36,86,0.419,14,40,0.35,10,14,0.714,15,36,51,25,7,5,22,13,96,GSW,2021-22,GSW
1610612744,22100300,2021-11-28,GSW @ LAC,W,18,2,0.9,240,38,86,0.442,17,40,0.425,12,22,0.545,11,32,43,25,19,2,16,27,105,GSW,2021-22,GSW
1610612744,22100290,2021-11-26,GSW vs. POR,W,17,2,0.895,240,47,87,0.54,12,37,0.324,12,16,0.75,11,37,48,31,8,5,15,19,118,GSW,2021-22,GSW
1610612744,22100278,2021-11-24,GSW vs. PHI,W,16,2,0.889,240,42,80,0.525,15,38,0.395,17,24,0.708,4,37,41,32,7,5,16,21,116,GSW,2021-22,GSW
1610612744,22100252,2021-11-21,GSW vs. TOR,W,15,2,0.882,240,39,79,0.494,22,45,0.489,19,24,0.792,8,39,47,31,5,7,16,18,119,GSW,2021-22,GSW
1610612744,22100231,2021-11-19,GSW @ DET,W,14,2,0.875,240,38,80,0.475,12,30,0.4,17,21,0.81,14,34,48,22,8,4,18,23,105,GSW,2021-22,GSW
1610612744,22100224,2021-11-18,GSW @ CLE,W,13,2,0.867,240,41,83,0.494,15,43,0.349,7,8,0.875,5,29,34,36,12,2,11,17,104,GSW,2021-22,GSW
1610612744,22100210,2021-11-16,GSW @ BKN,W,12,2,0.857,240,41,79,0.519,13,40,0.325,22,28,0.786,9,44,53,25,4,8,21,27,117,GSW,2021-22,GSW
1610612744,22100194,2021-11-14,GSW @ CHA,L,11,2,0.846,240,38,90,0.422,9,39,0.231,17,25,0.68,11,38,49,31,8,7,15,17,102,GSW,2021-22,GSW
1610612744,22100183,2021-11-12,GSW vs. CHI,W,11,1,0.917,240,45,93,0.484,15,46,0.326,14,16,0.875,12,35,47,27,15,3,16,15,119,GSW,2021-22,GSW
1610612744,22100169,2021-11-10,GSW vs. MIN,W,10,1,0.909,240,40,85,0.471,11,40,0.275,32,40,0.8,20,33,53,23,14,6,16,21,123,GSW,2021-22,GSW
1610612744,22100152,2021-11-08,GSW vs. ATL,W,9,1,0.9,240,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,13,22,127,GSW,2021-22,GSW
1610612744,22100145,2021-11-07,GSW vs. HOU,W,8,1,0.889,240,44,85,0.518,15,46,0.326,17,20,0.85,7,34,41,31,12,3,15,28,120,GSW,2021-22,GSW
1610612744,22100130,2021-11-05,GSW vs. NOP,W,7,1,0.875,240,47,91,0.516,20,50,0.4,12,14,0.857,9,40,49,36,10,4,11,16,126,GSW,2021-22,GSW
1610612744,22100117,2021-11-03,GSW vs. CHA,W,6,1,0.857,240,42,86,0.488,18,45,0.4,12,18,0.667,7,46,53,33,14,4,16,17,114,GSW,2021-22,GSW
1610612744,22100086,2021-10-30,GSW vs. OKC,W,5,1,0.833,240,39,92,0.424,21,54,0.389,4,8,0.5,10,46,56,30,9,8,15,21,103,GSW,2021-22,GSW
1610612744,22100070,2021-10-28,GSW vs. MEM,L,4,1,0.8,265,39,90,0.433,14,40,0.35,9,12,0.75,7,41,48,29,8,7,22,17,101,GSW,2021-22,GSW
1610612744,22100051,2021-10-26,GSW @ OKC,W,4,0,1.0,240,39,83,0.47,14,40,0.35,14,18,0.778,7,39,46,30,9,8,15,20,106,GSW,2021-22,GSW
1610612744,22100039,2021-10-24,GSW @ SAC,W,3,0,1.0,240,43,97,0.443,13,37,0.351,20,24,0.833,14,29,43,26,12,3,6,13,119,GSW,2021-22,GSW
1610612744,22100016,2021-10-21,GSW vs. LAC,W,2,0,1.0,240,43,83,0.518,15,31,0.484,14,22,0.636,10,43,53,27,5,4,21,20,115,GSW,2021-22,GSW
1610612744,22100002,2021-10-19,GSW @ LAL,W,1,0,1.0,240,41,93,0.441,14,39,0.359,25,30,0.833,9,41,50,30,9,2,17,18,121,GSW,2021-22,GSW
1610612744,22201230,2023-04-09,GSW @ POR,W,44,38,0.537,240,58,96,0.604,27,49,0.551,14,16,0.875,9,49,58,47,13,6,15,18,157,GSW,2022-23,GSW
1610612744,22201211,2023-04-07,GSW @ SAC,W,43,38,0.531,240,41,78,0.526,16,36,0.444,21,24,0.875,10,37,47,36,6,7,24,22,119,GSW,2022-23,GSW
1610612744,22201187,2023-04-04,GSW vs. OKC,W,42,38,0.525,240,47,95,0.495,20,47,0.426,22,30,0.733,19,35,54,25,6,6,13,22,136,GSW,2022-23,GSW
1610612744,22201175,2023-04-02,GSW @ DEN,L,41,38,0.519,240,42,105,0.4,9,42,0.214,17,17,1.0,22,35,57,26,9,4,15,22,110,GSW,2022-23,GSW
1610612744,22201158,2023-03-31,GSW vs. SAS,W,41,37,0.526,240,47,93,0.505,21,49,0.429,15,21,0.714,14,31,45,37,5,4,14,18,130,GSW,2022-23,GSW
1610612744,22201135,2023-03-28,GSW vs. NOP,W,40,37,0.519,240,43,82,0.524,18,40,0.45,16,22,0.727,11,30,41,32,11,4,18,18,120,GSW,2022-23,GSW
1610612744,22201121,2023-03-26,GSW vs. MIN,L,39,37,0.513,240,34,82,0.415,15,40,0.375,13,17,0.765,6,31,37,25,9,2,16,19,96,GSW,2022-23,GSW
1610612744,22201103,2023-03-24,GSW vs. PHI,W,39,36,0.52,240,42,88,0.477,18,50,0.36,18,24,0.75,10,39,49,27,3,0,11,21,120,GSW,2022-23,GSW
1610612744,22201086,2023-03-22,GSW @ DAL,W,38,36,0.514,240,50,90,0.556,12,39,0.308,15,18,0.833,11,33,44,33,7,5,13,20,127,GSW,2022-23,GSW
1610612744,22201074,2023-03-20,GSW @ HOU,W,37,36,0.507,240,44,88,0.5,17,48,0.354,16,19,0.842,16,32,48,31,12,6,18,14,121,GSW,2022-23,GSW
1610612744,22201061,2023-03-18,GSW @ MEM,L,36,36,0.5,240,39,91,0.429,13,35,0.371,28,34,0.824,15,27,42,27,3,8,13,21,119,GSW,2022-23,GSW
1610612744,22201048,2023-03-17,GSW @ ATL,L,36,35,0.507,240,47,98,0.48,11,40,0.275,14,20,0.7,16,38,54,28,6,9,17,20,119,GSW,2022-23,GSW
1610612744,22201041,2023-03-15,GSW @ LAC,L,36,34,0.514,240,49,88,0.557,17,36,0.472,11,15,0.733,7,29,36,28,5,1,16,25,126,GSW,2022-23,GSW
1610612744,22201025,2023-03-13,GSW vs. PHX,W,36,33,0.522,240,45,83,0.542,19,39,0.487,14,24,0.583,9,32,41,28,8,6,14,21,123,GSW,2022-23,GSW
1610612744,22201012,2023-03-11,GSW vs. MIL,W,35,33,0.515,265,46,112,0.411,23,55,0.418,10,11,0.909,18,47,65,33,12,4,15,15,125,GSW,2022-23,GSW
1610612744,22200996,2023-03-09,GSW @ MEM,L,34,33,0.507,240,36,82,0.439,15,45,0.333,23,24,0.958,8,24,32,25,9,3,17,17,110,GSW,2022-23,GSW
1610612744,22200982,2023-03-07,GSW @ OKC,L,34,32,0.515,240,47,89,0.528,20,51,0.392,14,16,0.875,8,25,33,36,8,3,21,21,128,GSW,2022-23,GSW
1610612744,22200964,2023-03-05,GSW @ LAL,L,34,31,0.523,240,36,91,0.396,18,52,0.346,15,18,0.833,7,35,42,27,2,6,12,21,105,GSW,2022-23,GSW
1610612744,22200953,2023-03-03,GSW vs. NOP,W,34,30,0.531,240,40,78,0.513,10,31,0.323,18,20,0.9,9,34,43,28,7,4,18,22,108,GSW,2022-23,GSW
1610612744,22200945,2023-03-02,GSW vs. LAC,W,33,30,0.524,240,39,93,0.419,14,46,0.304,23,27,0.852,15,45,60,25,9,6,11,20,115,GSW,2022-23,GSW
1610612744,22200931,2023-02-28,GSW vs. POR,W,32,30,0.516,240,49,91,0.538,12,30,0.4,13,16,0.813,12,34,46,34,5,2,18,19,123,GSW,2022-23,GSW
1610612744,22200916,2023-02-26,GSW vs. MIN,W,31,30,0.508,240,39,91,0.429,15,42,0.357,16,22,0.727,16,40,56,23,11,5,16,19,109,GSW,2022-23,GSW
1610612744,22200901,2023-02-24,GSW vs. HOU,W,30,30,0.5,240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,GSW,2022-23,GSW
1610612744,22200893,2023-02-23,GSW @ LAL,L,29,30,0.492,240,40,105,0.381,14,49,0.286,17,21,0.81,17,31,48,24,10,3,10,23,111,GSW,2022-23,GSW
1610612744,22200871,2023-02-14,GSW @ LAC,L,29,29,0.5,240,45,83,0.542,15,34,0.441,19,27,0.704,8,28,36,28,2,1,11,22,124,GSW,2022-23,GSW
1610612744,22200866,2023-02-13,GSW vs. WAS,W,29,28,0.509,240,52,89,0.584,20,40,0.5,11,15,0.733,11,23,34,40,10,0,15,19,135,GSW,2022-23,GSW
1610612744,22200853,2023-02-11,GSW vs. LAL,L,28,28,0.5,240,40,96,0.417,12,44,0.273,11,12,0.917,7,36,43,31,11,6,15,21,103,GSW,2022-23,GSW
1610612744,22200830,2023-02-08,GSW @ POR,L,28,27,0.509,240,46,97,0.474,21,49,0.429,9,10,0.9,10,22,32,31,11,2,11,24,122,GSW,2022-23,GSW
1610612744,22200814,2023-02-06,GSW vs. OKC,W,28,26,0.519,240,56,97,0.577,26,50,0.52,3,7,0.429,11,34,45,43,6,3,16,17,141,GSW,2022-23,GSW
1610612744,22200800,2023-02-04,GSW vs. DAL,W,27,26,0.509,240,45,82,0.549,14,35,0.4,15,19,0.789,5,33,38,33,6,5,14,24,119,GSW,2022-23,GSW
1610612744,22200783,2023-02-02,GSW @ DEN,L,26,26,0.5,240,43,85,0.506,19,38,0.5,12,19,0.632,10,32,42,25,4,4,17,23,117,GSW,2022-23,GSW
1610612744,22200774,2023-02-01,GSW @ MIN,L,26,25,0.51,265,38,91,0.418,11,35,0.314,27,34,0.794,9,49,58,21,7,4,17,24,114,GSW,2022-23,GSW
1610612744,22200759,2023-01-30,GSW @ OKC,W,26,24,0.52,240,46,90,0.511,20,47,0.426,16,20,0.8,6,38,44,37,9,4,15,18,128,GSW,2022-23,GSW
1610612744,22200740,2023-01-27,GSW vs. TOR,W,25,24,0.51,240,50,90,0.556,18,43,0.419,11,15,0.733,5,38,43,40,5,1,12,18,129,GSW,2022-23,GSW
1610612744,22200726,2023-01-25,GSW vs. MEM,W,24,24,0.5,240,43,85,0.506,14,32,0.438,22,28,0.786,14,30,44,33,7,5,21,27,122,GSW,2022-23,GSW
1610612744,22200704,2023-01-22,GSW vs. BKN,L,23,24,0.489,240,41,90,0.456,13,32,0.406,21,27,0.778,10,32,42,28,10,2,10,24,116,GSW,2022-23,GSW
1610612744,22200685,2023-01-20,GSW @ CLE,W,23,23,0.5,240,42,86,0.488,23,43,0.535,13,19,0.684,14,31,45,25,9,4,17,19,120,GSW,2022-23,GSW
1610612744,22200679,2023-01-19,GSW @ BOS,L,22,23,0.489,265,40,100,0.4,18,52,0.346,20,23,0.87,8,39,47,28,10,7,16,26,118,GSW,2022-23,GSW
1610612744,22200660,2023-01-16,GSW @ WAS,W,22,22,0.5,240,45,91,0.495,18,44,0.409,19,21,0.905,9,34,43,28,8,1,12,23,127,GSW,2022-23,GSW
1610612744,22200650,2023-01-15,GSW @ CHI,L,21,22,0.488,240,41,83,0.494,21,51,0.412,15,22,0.682,7,33,40,35,6,4,23,22,118,GSW,2022-23,GSW
1610612744,22200635,2023-01-13,GSW @ SAS,W,21,21,0.5,240,55,101,0.545,18,48,0.375,16,20,0.8,12,43,55,33,9,6,12,26,144,GSW,2022-23,GSW
