Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,opp_AST_avg_season,opp_TRB_avg_season,opp_FG%_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5
1610612738,22300403,2023-12-25,BOS @ LAL,W,23,6,0.793,240,46,91,0.505,13,42,0.31,21,28,0.75,11,33,44,31,8,7,8,17,126,138.33333333333334,131.4,0.4956666666666667,0.4966,32.0,29.0,8.666666666666666,10.0,0,LAL,28.536585365853657,43.109756097560975,0.499609756097561,13.414634146341465,109.33333333333331,113.0,0.4549999999999999,0.4772,25.666666666666668,28.0,13.333333333333334,12.4
1610612738,22300421,2023-12-28,BOS vs. DET,W,24,6,0.8,265,48,99,0.485,11,39,0.282,21,25,0.84,11,32,43,25,10,4,12,15,128,138.33333333333334,131.0,0.5266666666666667,0.4932,33.0,29.0,8.666666666666666,9.6,1,DET,25.463414634146343,43.329268292682926,0.4639756097560975,14.646341463414634,116.66666666666669,111.2,0.5016666666666667,0.477,24.33333333333333,23.4,15.333333333333334,15.0
1610612738,22300432,2023-12-29,BOS vs. TOR,W,25,6,0.806,240,43,88,0.489,17,39,0.436,17,20,0.85,13,39,52,29,3,6,16,17,120,133.0,133.8,0.5036666666666667,0.4953999999999999,29.666666666666668,30.4,9.666666666666666,9.2,1,TOR,28.47560975609756,42.65853658536585,0.4716585365853658,13.426829268292684,111.33333333333331,110.4,0.4683333333333333,0.4871999999999999,30.33333333333333,30.2,11.333333333333334,13.0
1610612738,22300448,2023-12-31,BOS @ SAS,W,26,6,0.813,240,51,95,0.537,15,42,0.357,17,22,0.773,13,44,57,29,6,7,10,12,134,124.66666666666669,132.6,0.493,0.5108,28.33333333333333,30.6,12.0,10.8,0,SAS,29.865853658536587,44.23170731707317,0.4633536585365854,14.609756097560975,118.33333333333331,113.8,0.4599999999999999,0.4631999999999999,33.666666666666664,30.4,10.0,13.0
1610612738,22300462,2024-01-02,BOS @ OKC,L,26,7,0.788,240,42,92,0.457,15,40,0.375,24,29,0.828,17,30,47,33,7,10,14,15,123,127.33333333333331,130.6,0.5036666666666667,0.5074,27.666666666666668,29.4,12.666666666666666,11.0,0,OKC,27.10975609756097,42.03658536585366,0.5000243902439024,11.829268292682928,125.66666666666669,126.2,0.5513333333333333,0.5448000000000001,28.0,28.6,8.666666666666666,9.2
1610612738,22300479,2024-01-05,BOS vs. UTA,W,27,7,0.794,240,39,90,0.433,17,49,0.347,31,36,0.861,9,47,56,24,9,8,12,23,126,125.66666666666669,126.2,0.4943333333333333,0.4946,30.33333333333333,29.4,13.333333333333334,12.0,1,UTA,27.21951219512195,45.45121951219512,0.4676341463414634,14.975609756097562,116.33333333333331,121.0,0.4653333333333334,0.4836,31.0,32.4,13.333333333333334,13.0
1610612738,22300493,2024-01-06,BOS @ IND,W,28,7,0.8,240,46,90,0.511,16,41,0.39,10,19,0.526,13,43,56,26,6,6,17,20,118,127.66666666666669,126.2,0.4756666666666667,0.4801999999999999,28.666666666666668,28.0,12.0,12.8,0,IND,30.75609756097561,41.52439024390244,0.5085000000000002,12.268292682926829,134.66666666666666,129.4,0.529,0.5234,32.333333333333336,31.0,11.0,13.2
1610612738,22300507,2024-01-08,BOS @ IND,L,28,8,0.778,240,47,90,0.522,17,35,0.486,20,29,0.69,13,29,42,26,3,8,15,20,131,122.33333333333331,124.2,0.467,0.4854,27.666666666666668,28.2,14.333333333333334,13.8,0,IND,30.75609756097561,41.52439024390244,0.5085000000000002,12.268292682926829,138.0,134.8,0.5456666666666666,0.5462,35.666666666666664,35.4,10.333333333333334,12.0
1610612738,22300517,2024-01-10,BOS vs. MIN,W,29,8,0.784,265,39,90,0.433,19,47,0.404,30,31,0.968,7,39,46,21,5,4,8,19,127,125.0,126.4,0.4886666666666666,0.492,25.33333333333333,27.6,14.666666666666666,13.6,1,MIN,26.634146341463413,43.6219512195122,0.4865,13.353658536585366,112.0,110.0,0.47,0.4768,26.33333333333333,24.4,12.666666666666666,14.0
1610612738,22300528,2024-01-11,BOS @ MIL,L,29,9,0.763,240,34,91,0.374,9,35,0.257,25,30,0.833,6,25,31,22,5,5,6,13,102,125.33333333333331,125.0,0.4886666666666666,0.4712,24.33333333333333,26.0,13.333333333333334,13.2,0,MIL,26.536585365853657,44.170731707317074,0.4880121951219513,12.378048780487806,121.0,119.0,0.498,0.4896,25.666666666666668,26.0,12.666666666666666,13.2
1610612738,22300542,2024-01-13,BOS vs. HOU,W,30,9,0.769,240,51,95,0.537,24,47,0.511,19,25,0.76,10,40,50,26,7,8,11,21,145,120.0,120.8,0.443,0.4546,23.0,23.8,9.666666666666666,11.6,1,HOU,24.817073170731707,45.45121951219512,0.4594756097560976,12.207317073170731,114.66666666666669,110.2,0.443,0.4432,23.666666666666668,23.2,12.0,13.4
1610612738,22300563,2024-01-15,BOS @ TOR,W,31,9,0.775,240,33,82,0.402,16,39,0.41,23,25,0.92,5,48,53,20,3,7,12,16,105,124.66666666666669,124.6,0.448,0.4753999999999999,23.0,24.2,8.333333333333334,11.4,0,TOR,28.47560975609756,42.65853658536585,0.4716585365853658,13.426829268292684,128.0,126.0,0.5656666666666667,0.5438,34.333333333333336,31.8,11.0,11.8
1610612738,22300571,2024-01-17,BOS vs. SAS,W,32,9,0.78,240,42,90,0.467,18,38,0.474,15,19,0.789,12,42,54,22,5,6,12,15,117,117.33333333333331,122.0,0.4376666666666667,0.4535999999999999,22.666666666666668,23.0,9.666666666666666,10.4,1,SAS,29.865853658536587,44.23170731707317,0.4633536585365854,14.609756097560975,127.0,123.4,0.4829999999999999,0.482,31.0,29.2,9.0,9.8
1610612738,22300586,2024-01-19,BOS vs. DEN,L,32,10,0.762,240,38,89,0.427,14,44,0.318,10,14,0.714,12,26,38,21,5,2,2,17,100,122.33333333333331,119.2,0.4686666666666667,0.4426,22.666666666666668,22.2,11.666666666666666,9.8,1,DEN,29.451219512195124,44.4390243902439,0.4970243902439024,11.792682926829269,117.66666666666669,120.8,0.5536666666666666,0.5508,29.0,30.0,17.333333333333332,15.4
1610612738,22300603,2024-01-21,BOS @ HOU,W,33,10,0.767,240,43,98,0.439,17,47,0.362,13,18,0.722,16,39,55,31,10,12,16,17,116,107.33333333333331,113.8,0.432,0.4413999999999999,21.0,22.2,8.666666666666666,8.6,0,HOU,24.817073170731707,45.45121951219512,0.4594756097560976,12.207317073170731,107.33333333333331,110.6,0.4403333333333334,0.4504,21.33333333333333,22.8,11.666666666666666,11.6
1610612738,22300611,2024-01-22,BOS @ DAL,W,34,10,0.773,240,41,88,0.466,15,46,0.326,22,30,0.733,5,39,44,26,7,8,6,20,119,111.0,116.6,0.4443333333333333,0.4543999999999999,24.666666666666668,24.0,10.0,10.6,0,DAL,25.682926829268293,42.9390243902439,0.4814878048780487,12.085365853658535,120.33333333333331,115.8,0.47,0.4604,24.666666666666668,22.8,11.0,11.2
